address,eligible,refund,liquid_day0,airdropped_once_per_day_for_30_days
0x02e05008c9a035e527c419e7f134e18cc2330a1a,300.0,0.0,202.97235022254523,20.297235022254522
0x02e1a0d3e5b5bf8e6c518c2bc6af10c365fbd93a,1600.0,0.0,1082.5192011869078,108.25192011869079
0x02e8c55cd9d632f36deb804df804d022f393c4b6,220.0,0.0,148.84639016319983,14.884639016319984
0x02eb81663075a8aa5a323bc2d78cdb71090b1929,1000.0,0.0,676.5745007418174,67.65745007418174
0x030afd86ac470804b3534be0fba31ab597b49b32,700.0,0.0,473.6021505192722,47.36021505192721
0x031324a6412ed88e4d4b8eebedf76b2ee051e086,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0316196c7d2bc1354723d3fbf445f783d8febe53,303.0,0.0,205.00207372477067,20.500207372477067
0x032470b82bbe4e42d0240a31f0ddfa23cf8298d4,0.0,75.53685119240315,0.0,0.0
0x0336bec3e4c06a8c355e73fe4fc67af32075d019,1975.8535454500002,0.0,1336.8121260517837,133.68121260517836
0x033a99b5ad71ab60021dba177188d5f98275727f,233.0,0.0,157.64185867284345,15.764185867284345
0x03404101372afc061c25fc194248cc5c4620e444,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0340a39113afc8c13cb9de414f7d91f1dfdffe97,1000.0,0.0,676.5745007418174,67.65745007418174
0x03421306a6b1949b6d6e92a7f9d068598c7d7dbe,1084.9123626166243,0.0,734.0240400859681,73.4024040085968
0x035495402d9a8525679ce36fc459929cf2a98f32,2000.0,0.0,1353.1490014836347,135.31490014836348
0x036c1d4e91814e2b1e6667977f3152addc8c7147,2000.0,0.0,1353.1490014836347,135.31490014836348
0x037ee95896de421056099aabe5cae32a1b537dd6,290.0,0.0,196.20660521512704,19.620660521512704
0x038c395ea00d65a6234a4c34d8006a37bd7a3e6a,399.0,0.0,269.95322579598513,26.995322579598515
0x03a336ca2ede874d45052d6c7d37503d70cf4ad2,2000.0,0.0,1353.1490014836347,135.31490014836348
0x03a578e3670ec6f63248413d557f37721a08c467,1000.0,0.0,676.5745007418174,67.65745007418174
0x03b3b1f10faf08dbadc30aac32eaacc5eef37feb,1500.0,0.0,1014.8617511127261,101.48617511127262
0x03f7e288adc6bb15d870d80f194a4b63aa0640b8,2000.0,0.0,1353.1490014836347,135.31490014836348
0x042dc5e8d63a155860788c6f8cdde53a91d78c1f,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0439e0f49230d8db4f4134ce402cc332872b1f0a,2000.0,0.0,1353.1490014836347,135.31490014836348
0x043cf0414ad2991e910e464e4f3e80f14d7cf0b9,722.0,0.0,488.48678953559215,48.848678953559215
0x04738697a5013b450c352e16e6bbcfca9bfcf91d,2000.0,0.0,1353.1490014836347,135.31490014836348
0x047d5f0e320efc3aa226250798547a47c08124bc,700.0,0.0,473.6021505192722,47.36021505192721
0x048ef070814509627dc18483e481284d546f6114,2000.0,0.0,1353.1490014836347,135.31490014836348
0x049e08f8b00a4a3d7abfe3f2e7ab4e8f407e1248,1000.0,0.0,676.5745007418174,67.65745007418174
0x04b02e22fcc7664700be1964523e45be6fe4ed18,210.0,0.0,142.08064515578167,14.208064515578165
0x04b6e8b752c356fe8f13849baa2dfdd9f84e5eeb,302.98365793593507,0.0,204.99101710093487,20.499101710093488
0x04bf5d3c04e9d3b28e51bafddcd608a28d8873e9,580.0,0.0,392.4132104302541,39.24132104302541
0x04e297aecc47088aba976adbff59505d5d39bd05,2000.0,0.0,1353.1490014836347,135.31490014836348
0x04e323a0e4f70133624ae5b8d0116f3a225a4c83,1930.0,0.0,1305.7887864317076,130.57887864317075
0x04ee260f362786c5a54e625f2aca04960cbb1c8e,2000.0,0.0,1353.1490014836347,135.31490014836348
0x04fd8b632a6806b1fba2ca6851bea2d739e3f658,2000.0,0.0,1353.1490014836347,135.31490014836348
0x050d68c8078e46ca57c9c2bff589be2db1440040,522.0,0.0,353.1718893872287,35.31718893872287
0x05179e0a8101b2da76095b76e372cf495fe796fd,2000.0,0.0,1353.1490014836347,135.31490014836348
0x05211b706bce6a569d556faa5821237464f33001,1480.0,0.0,1001.3302610978898,100.13302610978897
0x05416faec9b3bccdda1dba23eec80c07160ae234,230.0,0.0,155.612135170618,15.5612135170618
0x054b2bccafb5e60b01aacf28ecc9246f93080cd3,1990.0,0.0,1346.3832564762167,134.63832564762166
0x055762d7c5ad1f068977688c62222ce02b948cdc,1551.07186555,0.0,1049.4156730491707,104.94156730491707
0x055f5f8650b82a9a7aeeb124a67eeff4d8f2515f,500.0,0.0,338.2872503709087,33.82872503709087
0x056dfc1d76c0b2bb82aa24c9a35c42ac7b39b57d,500.0,0.0,338.2872503709087,33.82872503709087
0x0579ecbf7c970cafed6efe1f1f104f781ac18482,200.0,0.0,135.31490014836348,13.531490014836349
0x05904dc389c7f3fede852797d5a3c300f8358a63,220.0,0.0,148.84639016319983,14.884639016319984
0x05a3697b3834b2f9d3eef0c311babdbf3b920f97,2000.0,0.0,1353.1490014836347,135.31490014836348
0x05a981ef9c5c69bc98f783d1b5b63093741df9ff,999.0,0.0,675.8979262410755,67.58979262410756
0x05bfba34a229dd926208dc4bca5be4e2d3235ee5,1997.0,0.0,1351.1192779814094,135.11192779814093
0x05c3bf7df54dd257c1477a08dc6a348147e4a261,2000.0,0.0,1353.1490014836347,135.31490014836348
0x05cbc3e7ede3785e322f17fe5a26da622e2b7c1c,2000.0,0.0,1353.1490014836347,135.31490014836348
0x05e254cd48778b37001fa982441a557682e113f2,201.0,0.0,135.9914746491053,13.599147464910528
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,468.5424634862645,0.0,317.0038833095606,31.700388330956063
0x060873dcda39bcf97333424762434ca251abeb57,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0611bf5a24c05264a940da19e98235c3b873ebaa,450.0,0.0,304.4585253338178,30.445852533381785
0x061a9d627028fe708e1b77e591b9bdf41392d4ba,1000.0,0.0,676.5745007418174,67.65745007418174
0x061c594850b9fae25cb8f832cf24e69fb0cfe61c,500.0,0.0,338.2872503709087,33.82872503709087
0x06228134d4fc3e5bb0e652d0339d78d16c92e0ec,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0627fb71cdda2a0935fd1afd0c63b0dc8a8a2864,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06314505badcda926cff8f6958b2407c189dc117,411.5437487551546,0.0,278.44000634743463,27.844000634743466
0x063448dab9b0e25f9255243570a56fa3d44009d2,2000.0,0.0,1353.1490014836347,135.31490014836348
0x063b6f85322d4783de7e3009fa3af2c3d970fe45,2000.0,0.0,1353.1490014836347,135.31490014836348
0x065a170d74b0a78b88e6edffb16e6b3098a995d1,2000.0,0.0,1353.1490014836347,135.31490014836348
0x065c84641ee62d032ea5f20c49d59817c87a2747,2000.0,0.0,1353.1490014836347,135.31490014836348
0x065d40b27802d967a3b1d1086714983568e81881,1000.0,0.0,676.5745007418174,67.65745007418174
0x066bb7c61b4bbe60e08d985a939e51636a6d1f7e,201.0,0.0,135.9914746491053,13.599147464910528
0x0670d76cc1ce841b0663293587f4a812cf0073be,900.0,0.0,608.9170506676356,60.89170506676357
0x06757b136bda608173c717dfae377c67cddad6ca,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0677360ca878fb7ca144926cdfb56bf0e95cdc7f,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0678d7d22e008fe37fb87aec701b77a2da940853,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06823c238a56c255961ab71894817a69549fdfca,1990.0,0.0,1346.3832564762167,134.63832564762166
0x068afbfe390a719fda63eb03f0f3558888d4a0fc,250.0,0.0,169.14362518545434,16.914362518545435
0x068e9989eff6ee3746de4498e5bbc0ecc7f968fb,500.0,0.0,338.2872503709087,33.82872503709087
0x0695cb4b6bfcda381b44d20cefa73a41b57ec078,202.0,0.0,136.66804914984712,13.666804914984711
0x06abfe2c85dc9b39059dd0c2add0c9fd30dd97fc,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06ac6f736b979eaa671803806d4bc421e746ab02,1500.0,0.0,1014.8617511127261,101.48617511127262
0x06befcbcbd2d62733ab30d2ac21e14516e89547c,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06bfdcb014e1c82338ad3392870407494288f142,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06ca5433916ade659778b87ed34a2b488011acb5,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06cc4d0724a79dd05279b56c3c4fde00470b8815,1999.0,0.0,1352.472426982893,135.2472426982893
0x06d0c544581be34276bdde8356670e09c1a5f670,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06d99ce8109a09d9fa87db2ed0090e27b3bbd029,300.0,0.0,202.97235022254523,20.297235022254522
0x06ddd2650f2563c4a257b06d6114f65dad8ae219,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06e64d56fd9b4db5d2efb4f25bcb4b2cc170dd4d,499.0,0.0,337.61067587016686,33.76106758701669
0x06ede1f365cc41edcbe6d92cea906a9be519106b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x06f588f2ee30f6590efcf407c83989aea6d9b1a4,1001.0,0.0,677.2510752425592,67.72510752425593
0x06fd3a0ffd561ff646572463d13b44c40fb12f9b,250.0,0.0,169.14362518545434,16.914362518545435
0x0708b9d81726f7c9f1da5e79c21a0bf6aabb40e7,200.0,0.0,135.31490014836348,13.531490014836349
0x072e0a78f09e4db65ca5b78db79da926cecbfe66,200.0,0.0,135.31490014836348,13.531490014836349
0x073d730f61c7a8404bf224ed3c067fbd2b45353a,1050.0,0.0,710.4032257789082,71.04032257789082
0x076248ccdf3a6659e956e3b90842082beefaca92,490.20000000000005,0.0,331.6568202636389,33.165682026363896
0x0775c5d89efc109b64149a3c6c67912e982d28ea,208.0,0.0,140.72749615429802,14.072749615429803
0x07765a5d2adb086a0f31597634b80637128c2ca9,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0779f5e30053c13224c213d194c7ee91967972d1,2000.0,0.0,1353.1490014836347,135.31490014836348
0x077c81e9869c74bc9ffa85d1f4f6dc9d9c786e31,0.0,66.0,0.0,0.0
0x077d20041b92a9e12523adee411b7d0822f2894d,2000.0,0.0,1353.1490014836347,135.31490014836348
0x077e8f845ddc11a1046c54a4896d0edc216eb741,2000.0,0.0,1353.1490014836347,135.31490014836348
0x078e88e465f2a430399e319d57543a7a76e97668,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0791cfadd4594bec0f835bb1e3d3cbaca214ce0e,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0792ff093cb67e93fd6d894ea847207cbb04e28b,700.0,0.0,473.6021505192722,47.36021505192721
0x079ee8290e3c497721c10c481da5aa708e276cc8,386.0,0.0,261.1577572863415,26.11577572863415
0x079f762096ef59d973c6beec75ebc23c28c79a8f,201.0,0.0,135.9914746491053,13.599147464910528
0x07b70d16f0021dc8411b6729d325a26203b98f66,937.343464401417,0.0,634.1826864509942,63.41826864509942
0x07eb24b13c555fa8fecd2c2c47bb32b5d986440b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x07ee95f5dd434173da8b08916728da99069d118d,2000.0,0.0,1353.1490014836347,135.31490014836348
0x07fa8aad8ec6d89a6f08ec259c2592d279fc9282,2000.0,0.0,1353.1490014836347,135.31490014836348
0x07fc77c432201e75b122a485fa3891a66d735e14,200.0,0.0,135.31490014836348,13.531490014836349
0x0815edf1b6b10b8ced00a5e58634ec563197fa12,201.0,0.0,135.9914746491053,13.599147464910528
0x081ee7e672438f1e67b4d079b3f2e18b50e1428b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x082618618a34399c0e86ee96317813bb7a858d63,205.0,0.0,138.69777265207256,13.869777265207258
0x0845aec76c1bba9286ba18decbe4fe573aae3523,200.0,0.0,135.31490014836348,13.531490014836349
0x08490b9cb608979bad2146e37969b84ff1472ced,0.0,199.0,0.0,0.0
0x08539431f4d59a02d0347588f6fbdb7d69aad2c3,2000.0,0.0,1353.1490014836347,135.31490014836348
0x085d952efe573daa90557ba7bdeab0b95cf92459,285.0,0.0,192.82373271141796,19.282373271141797
0x0875b46a5baddfef1951e024a8dd6e6d53371b32,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0888fdd63619a836a455f5e2367df9c35e4d84d7,2000.0,0.0,1353.1490014836347,135.31490014836348
0x08a35efba0772b727cd7216139118df053718568,500.0,0.0,338.2872503709087,33.82872503709087
0x08a9d5e39b6a5b95e79b0ca47e5b2643614c3075,350.0,0.0,236.8010752596361,23.680107525963606
0x08c91619559e22e40fca60827e9185e949584784,300.0,0.0,202.97235022254523,20.297235022254522
0x09008fd950f44e3453d3c3f5ad56200a35cd4c4a,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0917f9b9cd5f04d85ce64600b3c1336070be2e64,200.0,0.0,135.31490014836348,13.531490014836349
0x09188e538d1ba07014e986a8d0fcc7745f7eec94,201.0,0.0,135.9914746491053,13.599147464910528
0x09290c414814a8dffb1dd9e274dd3506101adb91,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09358f2d67c141cac04a94ea79f897d788d563ba,200.0,0.0,135.31490014836348,13.531490014836349
0x09387100f914ac3db679d62b0b36c2ec3e6d22d2,2000.0,0.0,1353.1490014836347,135.31490014836348
0x093da85e495a984ae785984b908ff0320fefa77c,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0943f00da86e8c38ea929fbf652d1e720ffd0865,2000.0,0.0,1353.1490014836347,135.31490014836348
0x094a3b042ca44fc937de7ddb7ada6196d5fbacc1,2000.0,0.0,1353.1490014836347,135.31490014836348
0x094b84adedc520a655205f13a1d0c3ff2f8d120e,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09549af92650075f727e79338b5387818cd16788,200.0,0.0,135.31490014836348,13.531490014836349
0x095609a24b6dcdac8840971e2ef7e8b80449f952,1111.0,0.0,751.6742703241591,75.16742703241592
0x095ce1a6a1a916c0f13271bc40e6b0a6bb9186f7,200.0,0.0,135.31490014836348,13.531490014836349
0x095e3bf6eb134c288942addfb218c3bc4cd70e63,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0963c92378e0f87bcab80212f850b3f247fa0ec2,2000.0,0.0,1353.1490014836347,135.31490014836348
0x097fa8abe56d69f95a8fa9e2c6629275a4767dcc,535.0,0.0,361.96735789687233,36.19673578968723
0x0983accae22ab0ddef917494dcd18c7abd75785f,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09876b1df440608d79202d3025b9de3af8d23236,2000.0,0.0,1353.1490014836347,135.31490014836348
0x098fa4df05ccac47f7b02655985d620604fe33c8,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09927a7a982ec3f220ec644423542fccf46d93f1,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09a0bbe3f7b1a95b84ca2ffe3177fdeebeb121ed,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09a6b7b62b16232c03c2a4e4aee21cae234547c7,1700.0,0.0,1150.1766512610895,115.01766512610897
0x09d458585fc7b1ab4042e03604b9f414c158171b,500.0,0.0,338.2872503709087,33.82872503709087
0x09efd0d038dab6adf8436118dbd51b117b50d4f3,2000.0,0.0,1353.1490014836347,135.31490014836348
0x09fa0dd25791ba21a4ae67474f142ec962b69b16,1000.0,0.0,676.5745007418174,67.65745007418174
0x0a21e9d700ef8f6a29fa00d1e8bbc58810203815,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0a2b72830720c99020ecad382829789c605a2b50,285.0,0.0,192.82373271141796,19.282373271141797
0x0a2d3dd46e44acec0da085268502880bb384bcc0,313.1419,0.0,211.86382465384412,21.186382465384415
0x0a3043f9d2b1c6ccfc492eb59af5156f378c57bd,200.0,0.0,135.31490014836348,13.531490014836349
0x0a3de2df06c13684c6eb88f876f3605eaec6ccb7,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0a4c4d06f70ef1812731f5e677fa1b00c8b1a789,1060.0,0.0,717.1689707863264,71.71689707863264
0x0a5205ed9e334e6f536324f6da01159d5e2da30b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0a60631fff509ebf45a6e06309853ef1dd8c7101,600.0,0.0,405.94470044509046,40.594470044509045
0x0a7c89d0b87f1a34c765aae3130472319ebce33e,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0a835b0e8a9356926a30b905580473624a8a443f,700.0,0.0,473.6021505192722,47.36021505192721
0x0a914d82fa9e619ef2c6b79a3acc3434595633d9,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0a93f3372087ffec3934da8a0f2fe9961cec5606,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0ac3ecc0afa7930d915e84387b747789de7ba1d6,201.0,0.0,135.9914746491053,13.599147464910528
0x0adfe9bb98ac3b7bef5e5174566435160503b400,400.2497523860922,0.0,270.7987763926564,27.07987763926564
0x0af2cea31edb9749221e81c1ab40f9667fbd8729,1999.0,0.0,1352.472426982893,135.2472426982893
0x0afadbca20c2505e0180e8755dd520f3b8dccc83,330.0,0.0,223.26958524479974,22.326958524479974
0x0aff782b30a81eb4d4104eb9bf0ddb0a19920981,200.0,0.0,135.31490014836348,13.531490014836349
0x0b0154cbfaba8a18caf5fcba2b83ce383c1a0095,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b1abf7e0a62bda60cc4c72004f25e8d71ecaf6b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b1b4cf856eccaaac44a2ac9d4675f722560a457,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b26de0697f75b1713ad1d8d54eb80d7995faaf6,1000.0,0.0,676.5745007418174,67.65745007418174
0x0b316d1b19f04ac69272f55b225b1fa7c495c23d,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b4b66428abd829d6206edfefe7361885a87c3af,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b4b7f4c0f4f13b32bd283a76a07d8db1725dec0,1999.2644291519832,0.0,1352.6513330043776,135.26513330043775
0x0b4c102d653a311a26f1219fbe2fe15d2e5df00b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b5e6c65f7110107f6973d3cd275173c0dbbf3eb,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b601b3c05a1e8b9ea5004556671789d2368c01b,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b60fc89dbd9010eb5192d957f4bd45e4299fd54,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b6f1dcd018b1ad7c8df95f2b64675e551572718,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0b951a55c592b2a605867d419d17a4a8dbc33364,200.0,0.0,135.31490014836348,13.531490014836349
0x0b9a3fa419587b587ac6e894031e210c18799be1,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0ba47c61026b579e292c2a22bc99bd81b0d1e230,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0bb454c2d4e642a5c18f1b3db4d020ba202907df,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0bd43f463074e731718f970c35b3fa7c8184c642,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0beabcccb21e5a5428e5ad7ac58ec865adae7bb2,1910.0,0.0,1292.2572964168712,129.2257296416871
0x0bed84750ea7d675b6793e6c9464fc2356e1e76d,500.0,0.0,338.2872503709087,33.82872503709087
0x0c0f0f033161d53e7cce53c1d99775237f88b465,200.0,0.0,135.31490014836348,13.531490014836349
0x0c17649bbe74c52448705267c3ea06114ae46426,205.27848314,0.0,138.88618724348308,13.888618724348307
0x0c1ea5cc5c188de0d49311f22de31839352282a5,1580.0,0.0,1068.9877111720716,106.89877111720715
0x0c30ed59a7d409e5f43ff46f744edd93f9e8e7e7,1994.0,0.0,1349.089554479184,134.9089554479184
0x0c326870db3b92140a9b36c8ceadd10cb6a78620,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0c35dc3e403e375a395416a74f9f4e4159a28588,1965.0,0.0,1329.4688939576713,132.9468893957671
0x0c36018cdd2ce3d2daa94095d018fea2d5d66e27,300.0,0.0,202.97235022254523,20.297235022254522
0x0c3b4af9b896d68707027ff7e51af0f5e484bad0,1940.0,0.0,1312.5545314391259,131.25545314391258
0x0c3bab9640637e10238449d6f5b0a14cf4e3243c,1000.0,0.0,676.5745007418174,67.65745007418174
0x0c475edf4c2c2a9a55e6376e2fa7455e2a157ae7,500.0,0.0,338.2872503709087,33.82872503709087
0x0c5f6410b0d47c26746aef7a1d97c1bda5b257aa,940.0,0.0,635.9800306973084,63.59800306973084
0x0c62088f307880d989061a260a6c7674be24ff6a,500.0,0.0,338.2872503709087,33.82872503709087
0x0c65a687944067484e69127a68e693dc6cc6bec3,496.1974268630788,0.0,335.714526349262,33.5714526349262
0x0c7b21c5238ecd2aa1cb9fd7d265474695fb9ea8,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0c8ffa83f313b7b2b20acb2e883a89c13bf5cb75,200.0,0.0,135.31490014836348,13.531490014836349
0x0c999f497985f6b045cd75aef773f324546faa61,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0ca78ed9f48dfc2dbbff9e1d55227e52359776f0,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0cbebb1035a791f0c4d5a96c03dd0610b877128a,222.0,0.0,150.19953916468347,15.019953916468348
0x0cc5bff280a5791bdb7ff30a911ee32eea747fdd,200.0,0.0,135.31490014836348,13.531490014836349
0x0ce25eda993ed3949aa2790bf5bb0fef36104b0f,201.0,0.0,135.9914746491053,13.599147464910528
0x0ce2e77b4fd8979b006de46596a3dd923b586459,200.0,0.0,135.31490014836348,13.531490014836349
0x0cfd7b94682a0c04b139552c4ad100b358806f82,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0d284265b8682afea68f2ae9cec4e014fde7006d,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0d2893892f63944184c60b2d32519729bd072319,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0d3015631c1e642e8eb35b5a0efcea24a7685603,200.1,0.0,135.38255759843767,13.538255759843766
0x0d31cc28b55e85bf4d229753136eeceab7fcb8fc,2000.0,0.0,1353.1490014836347,135.31490014836348
0x0d33c75391f9774d2f3f91ad4ee1d94f2d2f6a19,600.0,0.0,405.94470044509046,40.594470044509045
